,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,internet_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,trigger_point,churn_surv,uuid,trigger_price,trigger_quality,trigger_external,cluster,treatment,churn_after_treatment,tenure_9_bin,tenure_bin,number_customer_service_calls_bin,phone_min_bin,internet_min_bin,phone_monthly_charges_bin,internet_monthly_charges_bin,avg_monthly_bill_bin,trigger_point_bin,cluster_bin
1693,Female,14,1,1,short-term,email,3,117.37152994156207,6932.450997000522,19.95049130614127,51.306223538467776,67.66284766020893,0,0.0,0.0,95595fd2-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,3,115,6000,20,50,75,0,7
1694,Male,14,0,1,short-term,email,3,0.0,1517.414997281226,0.0,12.761078224820212,29.52702871918388,0,0.0,0.0,955960d6-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,10,10,3,0,2000,0,10,25,0,4
1695,Female,14,0,1,short-term,email,4,0.0,2617.981591518904,0.0,19.48715192696196,39.62536668180925,0,0.0,0.0,9559614e-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,10,10,4,0,2000,0,20,50,0,4
1696,Female,14,1,1,short-term,automatic transfer,5,147.71173143598529,8089.10001661718,25.11124399957653,54.28593520474955,74.14198138673858,0,0.0,0.0,955962ac-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,5,155,8000,25,50,75,0,7
1697,Female,14,0,1,short-term,mail,5,0.0,3939.841100817112,0.0,34.07191007021612,52.9269232878265,0,0.0,0.0,95596478-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,10,10,5,0,4000,0,30,50,0,4
1698,Female,14,1,1,short-term,email,4,114.8975859117788,7708.997059890792,19.534329422088444,60.66576400626663,75.70644883874587,0,0.0,0.0,955969be-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,4,115,8000,20,60,75,0,7
1699,Male,14,1,1,short-term,email,2,135.44039837471797,10547.31082359616,23.02468744778372,57.2012633635411,67.88386378853822,0,0.0,0.0,95596cde-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,10,10,2,135,10000,25,60,75,0,2
1700,Female,14,1,1,short-term,mail,4,109.4015017778746,9475.950490662131,18.599775310052067,69.43096929633727,86.09849141863643,0,0.0,0.0,95597166-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,10,10,4,115,10000,20,70,75,0,7
1701,Female,14,1,1,short-term,email,4,123.379431680155,5084.436206172117,20.974881377071146,74.95577933348073,90.2272336343976,1,2.0,1.0,95597d6e-febf-11ec-ac44-0242ac1c0002,1,1,0,7,upgrade_package,0,10,10,4,115,6000,20,70,100,0,7
1702,Female,14,1,1,short-term,email,2,123.379431680155,5964.683640530293,20.974881377071146,64.46790277126745,80.21228139725406,1,14.0,0.0,95597e54-febf-11ec-ac44-0242ac1c0002,0,0,1,7,upgrade_package,0,10,10,2,115,6000,20,60,75,10,7
1703,Female,14,1,1,short-term,email,2,123.379431680155,5778.4279302691175,20.974881377071146,81.89662254245631,97.58484833583394,1,14.0,0.0,955980d4-febf-11ec-ac44-0242ac1c0002,0,1,0,7,upgrade_package,1,10,10,2,115,6000,20,80,100,10,7
1704,Female,14,1,1,short-term,email,2,123.379431680155,5404.518211421975,20.974881377071146,53.64718022102525,66.88001432735781,1,14.0,0.0,9559823c-febf-11ec-ac44-0242ac1c0002,1,0,0,7,discount,1,10,10,2,115,6000,20,50,75,10,7
1705,Female,14,1,1,short-term,email,1,123.379431680155,7077.694642277898,20.974881377071146,53.96629328079319,67.90441022494281,1,14.0,0.0,955984c6-febf-11ec-ac44-0242ac1c0002,1,0,0,7,,1,10,10,1,115,8000,20,50,75,10,7
1706,Male,14,1,0,short-term,mail,1,110.91781101041984,0.0,18.85591698235564,0.0,18.84444452370681,0,0.0,0.0,95598836-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,10,10,1,115,0,20,0,25,0,3
1707,Male,14,1,0,short-term,mail,2,112.88940373967316,0.0,19.19155441458864,0.0,18.390824878027274,0,0.0,0.0,95598926-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,10,10,2,115,0,20,0,25,0,3
1708,Female,14,1,1,long-term,mail,3,122.86970991633628,6856.676634505213,20.888855078307508,35.17296398722024,58.62608072775592,0,0.0,0.0,95598b1a-febf-11ec-ac44-0242ac1c0002,0,0,0,0,discount,0,10,10,3,115,6000,20,40,50,0,0
1709,Male,14,1,0,long-term,automatic transfer,4,125.82128712961646,0.0,21.38922600700105,0.0,17.91226605935692,0,0.0,0.0,95599240-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,10,10,4,135,0,20,0,25,0,3
1710,Female,14,1,0,long-term,mail,6,145.7187987624208,0.0,24.771857846992223,0.0,19.314604635406663,0,0.0,0.0,9559977c-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,10,10,6,155,0,25,0,25,0,8
1711,Female,20,0,1,short-term,automatic transfer,1,0.0,3613.3262477204257,0.0,27.654267123663036,54.813388323881554,0,0.0,0.0,95599baa-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,20,20,1,0,4000,0,30,50,0,4
1712,Male,20,1,1,short-term,email,1,122.24559997078744,5122.845183921872,20.772262095320496,37.47719960712587,55.47080156047496,0,0.0,0.0,95599d80-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,1,115,6000,20,40,50,0,6
1713,Female,20,1,1,short-term,automatic transfer,0,114.88727982345463,6204.139543805229,19.51840606765626,46.49489360875388,59.21432143308113,0,0.0,0.0,95599e2a-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,20,20,0,115,6000,20,50,50,0,7
1714,Female,20,0,1,short-term,email,4,0.0,920.174936282895,0.0,4.394464648570121,23.806273064487304,1,20.0,0.0,9559a208-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,20,20,4,0,0,0,0,25,20,4
1715,Female,20,1,1,short-term,mail,1,123.379431680155,4405.184801839848,20.974881377071146,36.697448920063295,52.43351629594774,1,20.0,0.0,9559a28a-febf-11ec-ac44-0242ac1c0002,1,0,0,6,discount,1,20,20,1,115,4000,20,40,50,20,6
1716,Female,20,1,1,short-term,mail,1,110.51903553681495,10569.047571476702,18.785484084435648,78.1525970001125,94.70084552488568,0,0.0,0.0,9559a564-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,20,20,1,115,10000,20,80,100,0,7
1717,Male,20,1,1,short-term,email,3,108.35205475221122,8826.518944616715,18.41642069480641,65.62046554589422,81.31649496375665,0,0.0,0.0,9559a5dc-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,3,115,8000,20,70,75,0,2
1718,Female,20,1,1,short-term,mail,0,113.85478127390904,10229.928549173814,19.352598943813813,78.93701510722728,96.1465143240805,0,0.0,0.0,9559a744-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,20,20,0,115,10000,20,80,100,0,7
1719,Male,20,1,1,short-term,email,1,115.07818253389088,8632.839048709493,19.561149812519616,64.75245908179777,79.13421703528113,0,0.0,0.0,9559aa96-febf-11ec-ac44-0242ac1c0002,0,0,0,2,free_device,0,20,20,1,115,8000,20,60,75,0,2
1720,Male,20,1,1,short-term,email,1,111.79366476163206,10587.046952716872,19.002500929531188,80.12735552445048,94.35390683170928,0,0.0,0.0,9559acee-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,1,115,10000,20,80,100,0,2
1721,Male,20,1,1,short-term,email,6,123.379431680155,8783.310032944748,20.974881377071146,84.22839333906686,90.6472095542222,1,16.0,1.0,9559aee2-febf-11ec-ac44-0242ac1c0002,1,0,0,2,upgrade_package,1,20,20,6,115,8000,20,80,100,20,2
1722,Male,20,1,1,short-term,email,4,123.379431680155,6076.497130021216,20.974881377071146,56.81429703929685,78.21181650929421,1,20.0,0.0,9559af5a-febf-11ec-ac44-0242ac1c0002,0,0,1,2,,1,20,20,4,115,6000,20,60,75,20,2
1723,Male,20,1,1,short-term,automatic transfer,3,123.379431680155,7594.145238573363,20.974881377071146,75.29672420643524,90.27992577727991,1,20.0,0.0,9559b504-febf-11ec-ac44-0242ac1c0002,0,0,1,2,discount,1,20,20,3,115,8000,20,80,100,20,2
1724,Male,20,1,1,short-term,email,3,123.379431680155,6513.839497487472,20.974881377071146,61.97272909769023,87.4700805835849,1,20.0,0.0,9559b57c-febf-11ec-ac44-0242ac1c0002,0,0,1,2,,1,20,20,3,115,6000,20,60,75,20,2
1725,Female,20,1,0,short-term,automatic transfer,2,119.35595408805996,0.0,20.288325651674043,0.0,18.47949028464596,0,0.0,0.0,9559bac2-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,2,115,0,20,0,25,0,8
1726,Female,20,1,0,short-term,email,0,132.42724018969088,0.0,22.5109989861084,0.0,16.801600907596516,0,0.0,0.0,9559bc20-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,0,135,0,25,0,10,0,8
1727,Female,20,1,0,short-term,email,1,128.56649256692373,0.0,21.854570836326783,0.0,16.64155996582173,0,0.0,0.0,9559bd1a-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,1,135,0,20,0,10,0,8
1728,Female,20,1,0,short-term,mail,2,112.69786061293252,0.0,19.15799912019541,0.0,17.096770211257002,0,0.0,0.0,9559bd92-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,2,115,0,20,0,10,0,8
1729,Male,20,1,1,long-term,automatic transfer,2,123.53006027210748,4302.140641942596,20.96984055085136,33.487370136315505,52.362647771245406,0,0.0,0.0,9559c1ca-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,20,20,2,115,4000,20,30,50,0,0
1730,Male,20,1,0,long-term,automatic transfer,4,123.80075139607192,0.0,21.04528228932778,0.0,20.57026704099872,0,0.0,0.0,9559c4b8-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,20,20,4,115,0,20,0,25,0,3
1731,Female,20,1,0,long-term,mail,1,121.92214113878632,0.0,20.725276337211817,0.0,19.464311214440507,0,0.0,0.0,9559c53a-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,1,115,0,20,0,25,0,8
1732,Female,20,1,0,long-term,mail,1,127.06561835391618,0.0,21.599574847081723,0.0,18.9029308236854,0,0.0,0.0,9559c800-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,20,20,1,135,0,20,0,25,0,8
1733,Male,53,1,1,short-term,automatic transfer,2,111.202395436323,7143.348880959778,18.90700071401052,52.79743051407264,80.09228232953338,0,0.0,0.0,9559ccce-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,50,50,2,115,8000,20,50,75,0,2
1734,Male,53,1,1,short-term,email,2,122.7030346594693,6669.708951996219,20.86176759693297,48.34923332991802,77.10316897781462,0,0.0,0.0,9559ce36-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,50,50,2,115,6000,20,50,75,0,2
1735,Female,53,1,1,short-term,automatic transfer,1,118.9085442484836,9245.395884433652,20.10228476383603,72.76113786034574,92.36660876712668,0,0.0,0.0,9559d1ec-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,50,50,1,115,10000,20,70,100,0,7
1736,Female,53,1,1,short-term,automatic transfer,2,113.69414672425216,6744.324510094001,19.34740629920772,73.63179135338135,96.73944513855082,1,53.0,0.0,9559d25a-febf-11ec-ac44-0242ac1c0002,1,0,0,7,discount,0,50,50,2,115,6000,20,70,100,50,7
1737,Male,53,1,1,short-term,email,2,119.70235907017904,6457.780483038168,20.35973104244483,75.20227044494263,90.75272380671151,1,22.0,1.0,9559d3c2-febf-11ec-ac44-0242ac1c0002,0,0,1,2,,1,50,50,2,115,6000,20,80,100,20,2
1738,Male,53,1,1,short-term,email,1,109.90324232874852,8185.958198095523,18.690420858041808,83.54459101125688,102.22220763507224,1,52.0,1.0,9559d458-febf-11ec-ac44-0242ac1c0002,1,0,0,2,,1,50,50,1,115,8000,20,80,100,50,2
1739,Male,53,1,1,long-term,automatic transfer,4,145.6959510881701,7575.993415029392,24.769413325843036,34.197429709985514,72.81736453408776,0,0.0,0.0,9559d6b0-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,50,50,4,155,8000,25,30,75,0,0
1740,Male,53,1,1,long-term,email,0,145.57537947607383,3148.913321508257,24.74803336102743,30.79112832523444,54.02771801555726,0,0.0,0.0,9559d796-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,50,50,0,155,4000,25,30,50,0,0
1741,Male,53,1,1,long-term,automatic transfer,4,142.0729333604849,7205.6855258933865,24.152375821898445,37.749495457624704,71.25995248389587,0,0.0,0.0,9559d980-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,50,50,4,135,8000,25,40,75,0,0
1742,Female,53,1,1,long-term,automatic transfer,1,146.42032115215056,6188.225563793679,24.89231969888504,31.60764438550888,66.24614254645098,0,0.0,0.0,9559da66-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,50,50,1,155,6000,25,30,75,0,0
1743,Male,53,1,1,long-term,email,1,132.62898753734956,5065.769498917864,22.5478931033319,48.15509498876399,62.40925405738157,0,0.0,0.0,9559dc6e-febf-11ec-ac44-0242ac1c0002,0,0,0,0,discount,0,50,50,1,135,6000,25,50,50,0,0
1744,Male,53,1,1,long-term,mail,2,104.52380159666995,10195.53231587011,17.767921536123072,88.89466772397392,101.5130357262273,0,0.0,0.0,9559df34-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,50,50,2,95,10000,20,90,100,0,1
1745,Female,53,1,1,long-term,email,3,136.90677827989128,10186.123013319013,23.275195031082998,79.60408286925387,101.73304544462036,0,0.0,0.0,9559e560-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,50,50,3,135,10000,25,80,100,0,5
1746,Female,53,1,1,long-term,email,1,136.17298947029016,11704.853730934125,23.148627278517683,77.82179585707816,100.66653733341984,0,0.0,0.0,9559e5d8-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,50,50,1,135,12000,25,80,100,0,5
1747,Female,53,1,1,long-term,mail,1,116.35362619384168,9716.205939472657,19.781664054322267,82.71725263702106,104.40302224182965,0,0.0,0.0,9559e6c8-febf-11ec-ac44-0242ac1c0002,0,0,0,5,discount,0,50,50,1,115,10000,20,80,100,0,5
1748,Female,53,1,1,long-term,mail,3,123.04188258531282,9515.106611213218,20.9186325911398,80.64834967322979,92.87469798524296,0,0.0,0.0,9559e8a8-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,50,50,3,115,10000,20,80,100,0,5
1749,Female,53,1,1,long-term,email,1,110.75363956820708,12460.705258049567,18.82821109537764,83.3472585980317,96.872259602415,0,0.0,0.0,9559e9ca-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,50,50,1,115,12000,20,80,100,0,5
1750,Male,53,1,0,long-term,automatic transfer,1,124.88542589820663,0.0,21.231074637473014,0.0,18.61302879580497,0,0.0,0.0,9559ef06-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,50,50,1,115,0,20,0,25,0,3
1751,Male,53,1,0,long-term,automatic transfer,2,118.16831140558148,0.0,20.089070530259917,0.0,18.96259967773261,0,0.0,0.0,9559eff6-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,50,50,2,115,0,20,0,25,0,3
1752,Male,53,1,0,long-term,automatic transfer,1,109.1308167257194,0.0,18.55293820849012,0.0,24.2664803679618,0,0.0,0.0,9559f0dc-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,50,50,1,115,0,20,0,25,0,3
1753,Female,53,1,0,long-term,mail,3,124.07365061870428,0.0,21.092806640713047,0.0,22.50279351370272,0,0.0,0.0,9559f1cc-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,50,50,3,115,0,20,0,25,0,8
1754,Male,53,1,0,long-term,mail,1,103.36291623691125,0.0,17.572185238227167,0.0,20.00159956059916,0,0.0,0.0,9559f41a-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,50,50,1,95,0,20,0,25,0,3
1755,Male,53,1,0,long-term,mail,2,144.5618987873241,0.0,24.57585839112662,0.0,20.005031217214,0,0.0,0.0,9559f618-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,50,50,2,135,0,25,0,25,0,3
1756,Male,53,1,0,long-term,automatic transfer,1,117.9702645142259,0.0,20.061962854367824,0.0,19.24640530862979,1,53.0,0.0,9559f8d4-febf-11ec-ac44-0242ac1c0002,0,0,1,3,,1,50,50,1,115,0,20,0,25,50,3
1757,Male,40,1,1,short-term,mail,1,125.75143878296969,4391.724401906037,21.37843605906369,33.368707141428004,57.80030207443343,0,0.0,0.0,9559fb9a-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,40,40,1,135,4000,20,30,50,0,6
1758,Male,40,1,1,short-term,email,3,135.57098789986364,7268.33402141654,23.04565925969015,51.249291441898514,72.31405844958891,0,0.0,0.0,9559fc8a-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,40,40,3,135,8000,25,50,75,0,2
1759,Female,40,0,1,short-term,email,5,0.0,2779.9210160334287,0.0,27.074270723695367,45.77147202291098,1,40.0,0.0,9559ffe6-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,40,40,5,0,2000,0,30,50,40,4
1760,Male,40,1,1,short-term,mail,6,123.379431680155,2309.2207409426805,20.974881377071146,23.02721981907332,49.40107217329285,1,31.0,1.0,955a00e0-febf-11ec-ac44-0242ac1c0002,0,0,1,6,,1,40,40,6,115,2000,20,20,50,30,6
1761,Female,40,0,1,short-term,email,5,0.0,2892.3836001996983,0.0,28.14549530476844,45.51602828518693,1,40.0,0.0,955a0158-febf-11ec-ac44-0242ac1c0002,1,0,0,4,upgrade_package,1,40,40,5,0,2000,0,30,50,40,4
1762,Female,40,1,1,short-term,automatic transfer,0,123.50317663258014,9728.556710078714,20.99476867371166,74.02140153075663,94.38997178326802,0,0.0,0.0,955a0248-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,40,40,0,115,10000,20,70,100,0,7
1763,Male,40,1,1,short-term,automatic transfer,1,131.23005910278795,11159.329302715672,22.307950350142008,85.78232849283646,107.33990180053436,0,0.0,0.0,955a032e-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,40,40,1,135,12000,20,90,100,0,1
1764,Female,40,1,1,short-term,email,1,129.85782237838396,8800.75427074142,22.07454959579207,67.8935291939915,86.99561578914121,0,0.0,0.0,955a041e-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,40,40,1,135,8000,20,70,75,0,7
1765,Female,40,1,1,short-term,automatic transfer,0,129.6734374342954,9973.76976813251,22.04413748317352,77.46090944826197,97.53830596441338,0,0.0,0.0,955a0716-febf-11ec-ac44-0242ac1c0002,0,0,0,7,discount,0,40,40,0,135,10000,20,80,100,0,7
1766,Male,40,1,1,short-term,email,2,126.07631026278284,10766.17100401172,21.431928749832096,80.90116861956874,102.3166441511712,0,0.0,0.0,955a07fc-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,40,40,2,135,10000,20,80,100,0,2
1767,Female,40,1,0,short-term,email,1,125.3234688665649,0.0,21.300495179837974,0.0,23.702521048310658,0,0.0,0.0,955a0e96-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,40,40,1,135,0,20,0,25,0,8
1768,Female,40,0,1,long-term,automatic transfer,1,0.0,6155.522452749955,0.0,44.49913481664646,66.88632400271044,0,0.0,0.0,955a0f90-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,40,40,1,0,6000,0,40,75,0,8
1769,Female,40,0,1,long-term,automatic transfer,2,0.0,5686.5448524393,0.0,44.68988220799307,67.7405644633726,0,0.0,0.0,955a103a-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,40,40,2,0,6000,0,40,75,0,8
1770,Female,40,0,1,long-term,automatic transfer,2,0.0,6184.773376726761,0.0,46.29134741407007,69.04125358121928,0,0.0,0.0,955a1490-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,40,40,2,0,6000,0,50,75,0,8
1771,Male,40,0,1,long-term,automatic transfer,1,0.0,2274.2652206512385,0.0,21.959534971614968,42.07693085391993,0,0.0,0.0,955a1576-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,40,40,1,0,2000,0,20,50,0,8
1772,Female,40,0,1,long-term,automatic transfer,1,0.0,6014.423624526275,0.0,46.09319858867986,68.61167458804132,0,0.0,0.0,955a1666-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,40,40,1,0,6000,0,50,75,0,8
1773,Male,40,1,1,long-term,automatic transfer,1,140.55818534142796,9486.2805175612,23.891961634579157,71.7067767236906,93.5110180462856,0,0.0,0.0,955a1b16-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,40,40,1,135,10000,25,70,100,0,1
1774,Female,40,1,0,long-term,mail,1,150.8879673140798,0.0,25.64775538898464,0.0,24.50020269002683,0,0.0,0.0,955a1fbc-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,40,40,1,155,0,25,0,25,0,8
1775,Female,40,1,0,long-term,automatic transfer,0,130.93095294829902,0.0,22.255669253818883,0.0,19.09478855231029,0,0.0,0.0,955a202a-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,40,40,0,135,0,20,0,25,0,8
1776,Female,40,1,0,long-term,automatic transfer,0,123.4593858173504,0.0,20.983766177996245,0.0,19.159021640641622,0,0.0,0.0,955a20a2-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,40,40,0,115,0,20,0,25,0,8
1777,Male,40,1,0,long-term,mail,2,98.1411640324016,0.0,16.681346367519737,0.0,23.22667511034649,0,0.0,0.0,955a226e-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,40,40,2,95,0,15,0,25,0,3
1778,Male,40,1,0,long-term,automatic transfer,2,152.125455727074,0.0,25.860409879076872,0.0,20.77698235790657,0,0.0,0.0,955a2354-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,40,40,2,155,0,25,0,25,0,3
1779,Male,59,0,1,short-term,email,1,0.0,4846.588439227286,0.0,32.908732094507656,53.66788025710236,0,0.0,0.0,955a244e-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,60,60,1,0,4000,0,30,50,0,4
1780,Male,59,0,1,short-term,email,1,0.0,4539.247439842229,0.0,37.26636161869765,57.43513328114422,0,0.0,0.0,955a25f2-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,60,60,1,0,4000,0,40,50,0,4
1781,Female,59,1,1,short-term,automatic transfer,4,114.84668580488037,9047.793550476084,19.5058466103482,69.45121260616725,89.47723312575276,0,0.0,0.0,955a294e-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,60,60,4,115,10000,20,70,100,0,7
1782,Male,59,1,1,short-term,email,1,120.07734235039112,12469.89782799924,20.392249623415967,88.4020622578528,105.94336277578148,0,0.0,0.0,955a29c6-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,60,60,1,115,12000,20,90,100,0,2
1783,Male,59,1,1,short-term,automatic transfer,1,129.5929857861944,11240.168683757012,21.999097217903632,73.41282921358207,92.03990268402006,0,0.0,0.0,955a2c1e-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,60,60,1,135,12000,20,70,100,0,2
1784,Male,59,0,1,long-term,automatic transfer,1,0.0,4905.081434305121,0.0,41.22081463119467,60.10894670763209,0,0.0,0.0,955a32b8-febf-11ec-ac44-0242ac1c0002,0,0,0,8,,0,60,60,1,0,4000,0,40,50,0,8
1785,Female,59,1,1,long-term,automatic transfer,2,114.96876484290844,8067.523350806611,19.54379100336946,55.96008705160983,74.53096449279569,0,0.0,0.0,955a34a2-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,60,60,2,115,8000,20,60,75,0,0
1786,Female,59,1,1,long-term,mail,2,108.18596045901766,7118.884320808059,18.39130703693334,57.93639859230999,76.24711068794328,0,0.0,0.0,955a3592-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,60,60,2,115,8000,20,60,75,0,0
1787,Female,59,1,1,long-term,automatic transfer,2,120.52880871932904,6815.356695557268,20.489901167164376,55.01086795312621,72.21019153300995,0,0.0,0.0,955a381c-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,60,60,2,115,6000,20,60,75,0,0
1788,Male,59,1,1,long-term,email,2,97.3457522733878,9820.035342013594,16.54625297294961,79.0861744221713,87.35784478863525,0,0.0,0.0,955a3e48-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,60,60,2,95,10000,15,80,75,0,1
1789,Female,59,1,1,long-term,automatic transfer,1,125.29338288554789,10182.724132490965,21.29766406257136,71.87930974498812,94.56889769247763,0,0.0,0.0,955a401e-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,1,135,10000,20,70,100,0,5
1790,Male,59,1,1,long-term,email,2,113.32175902255904,11709.66958838472,19.263679812420254,84.73411111759002,97.45977676491864,0,0.0,0.0,955a41ae-febf-11ec-ac44-0242ac1c0002,0,0,0,1,,0,60,60,2,115,12000,20,80,100,0,1
1791,Female,59,1,1,long-term,email,3,122.73453449523504,10856.1002383722,20.86294963442331,78.27475964160651,91.4292343365518,0,0.0,0.0,955a429e-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,3,115,10000,20,80,100,0,5
1792,Female,59,1,1,long-term,automatic transfer,2,127.85148752598724,10031.13868699562,21.734086359760425,71.86246845352788,91.09966152056684,0,0.0,0.0,955a4582-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,60,60,2,135,10000,20,70,100,0,5
1793,Male,59,1,0,long-term,mail,1,141.33021504321877,0.0,24.022744754146743,0.0,21.671508616056705,0,0.0,0.0,955a4b0e-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,60,60,1,135,0,25,0,25,0,3
1794,Female,59,1,0,long-term,mail,1,157.44247064217694,0.0,26.76281514147079,0.0,22.61180712684872,0,0.0,0.0,955a4b86-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,60,60,1,155,0,25,0,25,0,8
1795,Female,24,1,1,short-term,mail,2,135.1528263008133,6154.211612263076,22.976122889698416,33.36251114304878,51.97377812052535,0,0.0,0.0,955a536a-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,2,135,6000,25,30,50,0,6
1796,Female,24,1,1,short-term,automatic transfer,2,124.43333052828986,5088.747072365528,21.155870063106537,42.64321587409742,60.79372718025292,0,0.0,0.0,955a53e2-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,2,115,6000,20,40,50,0,6
1797,Female,24,1,1,short-term,mail,3,129.2701922346804,3992.682960858463,21.97760195434281,15.202049148508928,36.114706595079575,0,0.0,0.0,955a56b2-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,20,20,3,135,4000,20,20,25,0,6
1798,Female,24,0,1,short-term,email,1,0.0,3811.1384413807777,0.0,19.740157742918083,37.6589142429786,1,17.0,1.0,955a5c70-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,20,20,1,0,4000,0,20,50,20,4
1799,Male,24,1,1,short-term,email,1,128.3339904037715,10573.048753611634,21.816241566757373,77.95011586167129,97.78394072630232,0,0.0,0.0,955a6152-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,1,135,10000,20,80,100,0,2
1800,Male,24,1,1,short-term,email,1,125.12914427413554,10154.806568448184,21.27181420729168,64.36062878326676,85.30073666155971,0,0.0,0.0,955a6422-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,20,20,1,135,10000,20,60,75,0,2
